0.000000000000000000e+00,1.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,9.340000000000000000e+02,6.300000000000000000e+01,3.000000000000000000e+00,4.900000000000000000e+01,1.400000000000000000e+01
2.020202020202020374e-02,8.820000000000000000e+02,1.160000000000000000e+02,2.000000000000000000e+00,9.000000000000000000e+01,2.600000000000000000e+01
3.030303030303030387e-02,8.470000000000000000e+02,1.470000000000000000e+02,6.000000000000000000e+00,1.040000000000000000e+02,4.300000000000000000e+01
4.040404040404040747e-02,7.740000000000000000e+02,2.190000000000000000e+02,7.000000000000000000e+00,1.620000000000000000e+02,5.700000000000000000e+01
5.050505050505051108e-02,7.410000000000000000e+02,2.550000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+02,7.500000000000000000e+01
6.060606060606060774e-02,7.040000000000000000e+02,2.890000000000000000e+02,7.000000000000000000e+00,1.990000000000000000e+02,9.000000000000000000e+01
7.070707070707071829e-02,6.790000000000000000e+02,3.100000000000000000e+02,1.100000000000000000e+01,2.350000000000000000e+02,7.500000000000000000e+01
8.080808080808081495e-02,6.210000000000000000e+02,3.690000000000000000e+02,1.000000000000000000e+01,2.620000000000000000e+02,1.070000000000000000e+02
9.090909090909091161e-02,5.840000000000000000e+02,4.080000000000000000e+02,8.000000000000000000e+00,2.990000000000000000e+02,1.090000000000000000e+02
1.010101010101010222e-01,5.170000000000000000e+02,4.720000000000000000e+02,1.100000000000000000e+01,3.490000000000000000e+02,1.230000000000000000e+02
1.111111111111111188e-01,5.270000000000000000e+02,4.600000000000000000e+02,1.300000000000000000e+01,3.220000000000000000e+02,1.380000000000000000e+02
1.212121212121212155e-01,4.590000000000000000e+02,5.230000000000000000e+02,1.800000000000000000e+01,3.620000000000000000e+02,1.610000000000000000e+02
1.313131313131313260e-01,4.550000000000000000e+02,5.380000000000000000e+02,7.000000000000000000e+00,3.740000000000000000e+02,1.640000000000000000e+02
1.414141414141414366e-01,4.160000000000000000e+02,5.680000000000000000e+02,1.600000000000000000e+01,4.030000000000000000e+02,1.650000000000000000e+02
1.515151515151515194e-01,3.860000000000000000e+02,5.980000000000000000e+02,1.600000000000000000e+01,4.170000000000000000e+02,1.810000000000000000e+02
1.616161616161616299e-01,3.870000000000000000e+02,6.040000000000000000e+02,9.000000000000000000e+00,4.130000000000000000e+02,1.910000000000000000e+02
1.717171717171717404e-01,3.540000000000000000e+02,6.330000000000000000e+02,1.300000000000000000e+01,4.470000000000000000e+02,1.860000000000000000e+02
1.818181818181818232e-01,3.260000000000000000e+02,6.590000000000000000e+02,1.500000000000000000e+01,4.600000000000000000e+02,1.990000000000000000e+02
1.919191919191919338e-01,3.050000000000000000e+02,6.780000000000000000e+02,1.700000000000000000e+01,4.610000000000000000e+02,2.170000000000000000e+02
2.020202020202020443e-01,2.980000000000000000e+02,6.900000000000000000e+02,1.200000000000000000e+01,4.510000000000000000e+02,2.390000000000000000e+02
2.121212121212121271e-01,2.730000000000000000e+02,7.100000000000000000e+02,1.700000000000000000e+01,4.750000000000000000e+02,2.350000000000000000e+02
2.222222222222222376e-01,2.460000000000000000e+02,7.280000000000000000e+02,2.600000000000000000e+01,4.620000000000000000e+02,2.660000000000000000e+02
2.323232323232323482e-01,2.350000000000000000e+02,7.450000000000000000e+02,2.000000000000000000e+01,4.980000000000000000e+02,2.470000000000000000e+02
2.424242424242424310e-01,2.470000000000000000e+02,7.340000000000000000e+02,1.900000000000000000e+01,4.830000000000000000e+02,2.510000000000000000e+02
2.525252525252525415e-01,2.130000000000000000e+02,7.690000000000000000e+02,1.800000000000000000e+01,4.990000000000000000e+02,2.700000000000000000e+02
2.626262626262626521e-01,2.220000000000000000e+02,7.620000000000000000e+02,1.600000000000000000e+01,5.070000000000000000e+02,2.550000000000000000e+02
2.727272727272727626e-01,1.850000000000000000e+02,7.980000000000000000e+02,1.700000000000000000e+01,5.350000000000000000e+02,2.630000000000000000e+02
2.828282828282828731e-01,1.790000000000000000e+02,8.020000000000000000e+02,1.900000000000000000e+01,5.180000000000000000e+02,2.840000000000000000e+02
2.929292929292929282e-01,1.720000000000000000e+02,8.140000000000000000e+02,1.400000000000000000e+01,5.510000000000000000e+02,2.630000000000000000e+02
3.030303030303030387e-01,1.590000000000000000e+02,8.240000000000000000e+02,1.700000000000000000e+01,5.340000000000000000e+02,2.900000000000000000e+02
3.131313131313131493e-01,1.310000000000000000e+02,8.480000000000000000e+02,2.100000000000000000e+01,5.470000000000000000e+02,3.010000000000000000e+02
3.232323232323232598e-01,1.200000000000000000e+02,8.550000000000000000e+02,2.500000000000000000e+01,5.570000000000000000e+02,2.980000000000000000e+02
3.333333333333333703e-01,1.160000000000000000e+02,8.580000000000000000e+02,2.600000000000000000e+01,5.520000000000000000e+02,3.060000000000000000e+02
3.434343434343434809e-01,1.130000000000000000e+02,8.690000000000000000e+02,1.800000000000000000e+01,5.530000000000000000e+02,3.160000000000000000e+02
3.535353535353535914e-01,1.020000000000000000e+02,8.760000000000000000e+02,2.200000000000000000e+01,5.390000000000000000e+02,3.370000000000000000e+02
3.636363636363636465e-01,1.140000000000000000e+02,8.650000000000000000e+02,2.100000000000000000e+01,5.220000000000000000e+02,3.430000000000000000e+02
3.737373737373737570e-01,9.900000000000000000e+01,8.740000000000000000e+02,2.700000000000000000e+01,5.430000000000000000e+02,3.310000000000000000e+02
3.838383838383838675e-01,7.700000000000000000e+01,9.020000000000000000e+02,2.100000000000000000e+01,5.680000000000000000e+02,3.340000000000000000e+02
3.939393939393939781e-01,1.080000000000000000e+02,8.650000000000000000e+02,2.700000000000000000e+01,5.270000000000000000e+02,3.380000000000000000e+02
4.040404040404040886e-01,6.700000000000000000e+01,9.160000000000000000e+02,1.700000000000000000e+01,5.710000000000000000e+02,3.450000000000000000e+02
4.141414141414141992e-01,8.500000000000000000e+01,8.900000000000000000e+02,2.500000000000000000e+01,5.690000000000000000e+02,3.210000000000000000e+02
4.242424242424242542e-01,8.200000000000000000e+01,8.900000000000000000e+02,2.800000000000000000e+01,5.270000000000000000e+02,3.630000000000000000e+02
4.343434343434343647e-01,7.100000000000000000e+01,9.060000000000000000e+02,2.300000000000000000e+01,5.570000000000000000e+02,3.490000000000000000e+02
4.444444444444444753e-01,7.000000000000000000e+01,8.940000000000000000e+02,3.600000000000000000e+01,5.470000000000000000e+02,3.470000000000000000e+02
4.545454545454545858e-01,6.800000000000000000e+01,9.040000000000000000e+02,2.800000000000000000e+01,5.570000000000000000e+02,3.470000000000000000e+02
4.646464646464646964e-01,6.100000000000000000e+01,9.210000000000000000e+02,1.800000000000000000e+01,5.340000000000000000e+02,3.870000000000000000e+02
4.747474747474748069e-01,5.900000000000000000e+01,9.200000000000000000e+02,2.100000000000000000e+01,5.500000000000000000e+02,3.700000000000000000e+02
4.848484848484848619e-01,4.300000000000000000e+01,9.360000000000000000e+02,2.100000000000000000e+01,5.360000000000000000e+02,4.000000000000000000e+02
4.949494949494949725e-01,5.500000000000000000e+01,9.220000000000000000e+02,2.300000000000000000e+01,5.360000000000000000e+02,3.860000000000000000e+02
5.050505050505050830e-01,5.100000000000000000e+01,9.180000000000000000e+02,3.100000000000000000e+01,4.990000000000000000e+02,4.190000000000000000e+02
5.151515151515152491e-01,4.400000000000000000e+01,9.320000000000000000e+02,2.400000000000000000e+01,5.370000000000000000e+02,3.950000000000000000e+02
5.252525252525253041e-01,5.500000000000000000e+01,9.170000000000000000e+02,2.800000000000000000e+01,5.360000000000000000e+02,3.810000000000000000e+02
5.353535353535353591e-01,4.900000000000000000e+01,9.340000000000000000e+02,1.700000000000000000e+01,4.910000000000000000e+02,4.430000000000000000e+02
5.454545454545455252e-01,6.200000000000000000e+01,9.060000000000000000e+02,3.200000000000000000e+01,5.070000000000000000e+02,3.990000000000000000e+02
5.555555555555555802e-01,5.400000000000000000e+01,9.170000000000000000e+02,2.900000000000000000e+01,4.790000000000000000e+02,4.380000000000000000e+02
5.656565656565657463e-01,5.100000000000000000e+01,9.250000000000000000e+02,2.400000000000000000e+01,5.200000000000000000e+02,4.050000000000000000e+02
5.757575757575758013e-01,5.300000000000000000e+01,9.220000000000000000e+02,2.500000000000000000e+01,5.010000000000000000e+02,4.210000000000000000e+02
5.858585858585858563e-01,3.900000000000000000e+01,9.250000000000000000e+02,3.600000000000000000e+01,4.990000000000000000e+02,4.260000000000000000e+02
5.959595959595960224e-01,4.300000000000000000e+01,9.280000000000000000e+02,2.900000000000000000e+01,5.030000000000000000e+02,4.250000000000000000e+02
6.060606060606060774e-01,3.600000000000000000e+01,9.280000000000000000e+02,3.600000000000000000e+01,5.270000000000000000e+02,4.010000000000000000e+02
6.161616161616162435e-01,3.300000000000000000e+01,9.410000000000000000e+02,2.600000000000000000e+01,5.090000000000000000e+02,4.320000000000000000e+02
6.262626262626262985e-01,4.700000000000000000e+01,9.240000000000000000e+02,2.900000000000000000e+01,5.290000000000000000e+02,3.950000000000000000e+02
6.363636363636364646e-01,3.900000000000000000e+01,9.290000000000000000e+02,3.200000000000000000e+01,4.880000000000000000e+02,4.410000000000000000e+02
6.464646464646465196e-01,2.700000000000000000e+01,9.450000000000000000e+02,2.800000000000000000e+01,5.160000000000000000e+02,4.290000000000000000e+02
6.565656565656565746e-01,3.700000000000000000e+01,9.320000000000000000e+02,3.100000000000000000e+01,4.870000000000000000e+02,4.450000000000000000e+02
6.666666666666667407e-01,3.000000000000000000e+01,9.360000000000000000e+02,3.400000000000000000e+01,4.920000000000000000e+02,4.440000000000000000e+02
6.767676767676767957e-01,3.400000000000000000e+01,9.430000000000000000e+02,2.300000000000000000e+01,5.070000000000000000e+02,4.360000000000000000e+02
6.868686868686869618e-01,2.900000000000000000e+01,9.290000000000000000e+02,4.200000000000000000e+01,5.130000000000000000e+02,4.160000000000000000e+02
6.969696969696970168e-01,3.500000000000000000e+01,9.280000000000000000e+02,3.700000000000000000e+01,5.030000000000000000e+02,4.250000000000000000e+02
7.070707070707071829e-01,3.800000000000000000e+01,9.310000000000000000e+02,3.100000000000000000e+01,4.730000000000000000e+02,4.580000000000000000e+02
7.171717171717172379e-01,4.300000000000000000e+01,9.290000000000000000e+02,2.800000000000000000e+01,4.970000000000000000e+02,4.320000000000000000e+02
7.272727272727272929e-01,3.900000000000000000e+01,9.240000000000000000e+02,3.700000000000000000e+01,4.550000000000000000e+02,4.690000000000000000e+02
7.373737373737374590e-01,3.500000000000000000e+01,9.360000000000000000e+02,2.900000000000000000e+01,5.330000000000000000e+02,4.030000000000000000e+02
7.474747474747475140e-01,2.600000000000000000e+01,9.400000000000000000e+02,3.400000000000000000e+01,5.160000000000000000e+02,4.240000000000000000e+02
7.575757575757576801e-01,2.800000000000000000e+01,9.490000000000000000e+02,2.300000000000000000e+01,5.060000000000000000e+02,4.430000000000000000e+02
