0.000000000000000000e+00,2.000000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.025125628140703592e-03,1.941500000000000000e+04,5.750000000000000000e+02,1.000000000000000000e+01,4.310000000000000000e+02,1.440000000000000000e+02
1.005025125628140718e-02,1.886400000000000000e+04,1.106000000000000000e+03,3.000000000000000000e+01,7.940000000000000000e+02,3.120000000000000000e+02
1.507537688442210991e-02,1.838700000000000000e+04,1.579000000000000000e+03,3.400000000000000000e+01,1.168000000000000000e+03,4.110000000000000000e+02
2.010050251256281437e-02,1.772200000000000000e+04,2.216000000000000000e+03,6.200000000000000000e+01,1.609000000000000000e+03,6.070000000000000000e+02
2.512562814070351883e-02,1.723900000000000000e+04,2.680000000000000000e+03,8.100000000000000000e+01,1.965000000000000000e+03,7.150000000000000000e+02
3.015075376884421982e-02,1.678300000000000000e+04,3.136000000000000000e+03,8.100000000000000000e+01,2.325000000000000000e+03,8.110000000000000000e+02
3.517587939698492427e-02,1.629500000000000000e+04,3.628000000000000000e+03,7.700000000000000000e+01,2.658000000000000000e+03,9.700000000000000000e+02
4.020100502512562873e-02,1.591400000000000000e+04,4.007000000000000000e+03,7.900000000000000000e+01,2.878000000000000000e+03,1.129000000000000000e+03
4.522613065326633319e-02,1.524700000000000000e+04,4.641000000000000000e+03,1.120000000000000000e+02,3.388000000000000000e+03,1.253000000000000000e+03
5.025125628140703765e-02,1.480900000000000000e+04,5.060000000000000000e+03,1.310000000000000000e+02,3.685000000000000000e+03,1.375000000000000000e+03
5.527638190954774211e-02,1.440900000000000000e+04,5.466000000000000000e+03,1.250000000000000000e+02,3.987000000000000000e+03,1.479000000000000000e+03
6.030150753768843963e-02,1.408100000000000000e+04,5.789000000000000000e+03,1.300000000000000000e+02,4.171000000000000000e+03,1.618000000000000000e+03
6.532663316582915103e-02,1.364300000000000000e+04,6.165000000000000000e+03,1.920000000000000000e+02,4.498000000000000000e+03,1.667000000000000000e+03
7.035175879396984855e-02,1.320100000000000000e+04,6.631000000000000000e+03,1.680000000000000000e+02,4.761000000000000000e+03,1.870000000000000000e+03
7.537688442211055995e-02,1.291800000000000000e+04,6.923000000000000000e+03,1.590000000000000000e+02,5.023000000000000000e+03,1.900000000000000000e+03
8.040201005025125747e-02,1.253500000000000000e+04,7.297000000000000000e+03,1.680000000000000000e+02,5.205000000000000000e+03,2.092000000000000000e+03
8.542713567839195499e-02,1.201300000000000000e+04,7.792000000000000000e+03,1.950000000000000000e+02,5.607000000000000000e+03,2.185000000000000000e+03
9.045226130653266639e-02,1.163400000000000000e+04,8.194000000000000000e+03,1.720000000000000000e+02,5.925000000000000000e+03,2.269000000000000000e+03
9.547738693467336391e-02,1.142900000000000000e+04,8.375000000000000000e+03,1.960000000000000000e+02,5.936000000000000000e+03,2.439000000000000000e+03
1.005025125628140753e-01,1.101900000000000000e+04,8.748000000000000000e+03,2.330000000000000000e+02,6.221000000000000000e+03,2.527000000000000000e+03
1.055276381909547728e-01,1.078200000000000000e+04,9.008000000000000000e+03,2.100000000000000000e+02,6.341000000000000000e+03,2.667000000000000000e+03
1.105527638190954842e-01,1.050300000000000000e+04,9.282000000000000000e+03,2.150000000000000000e+02,6.553000000000000000e+03,2.729000000000000000e+03
1.155778894472361817e-01,1.018900000000000000e+04,9.583000000000000000e+03,2.280000000000000000e+02,6.743000000000000000e+03,2.840000000000000000e+03
1.206030150753768793e-01,9.857000000000000000e+03,9.936000000000000000e+03,2.070000000000000000e+02,6.962000000000000000e+03,2.974000000000000000e+03
1.256281407035175768e-01,9.317000000000000000e+03,1.044900000000000000e+04,2.340000000000000000e+02,7.363000000000000000e+03,3.086000000000000000e+03
1.306532663316583021e-01,9.161000000000000000e+03,1.060200000000000000e+04,2.370000000000000000e+02,7.424000000000000000e+03,3.178000000000000000e+03
1.356783919597989996e-01,8.848000000000000000e+03,1.089600000000000000e+04,2.560000000000000000e+02,7.639000000000000000e+03,3.257000000000000000e+03
1.407035175879396971e-01,8.592000000000000000e+03,1.115700000000000000e+04,2.510000000000000000e+02,7.788000000000000000e+03,3.369000000000000000e+03
1.457286432160803946e-01,8.353000000000000000e+03,1.135900000000000000e+04,2.880000000000000000e+02,7.989000000000000000e+03,3.370000000000000000e+03
1.507537688442211199e-01,7.949000000000000000e+03,1.176900000000000000e+04,2.820000000000000000e+02,8.202000000000000000e+03,3.567000000000000000e+03
1.557788944723618174e-01,7.918000000000000000e+03,1.180900000000000000e+04,2.730000000000000000e+02,8.162000000000000000e+03,3.647000000000000000e+03
1.608040201005025149e-01,7.481000000000000000e+03,1.224900000000000000e+04,2.700000000000000000e+02,8.412000000000000000e+03,3.837000000000000000e+03
1.658291457286432125e-01,7.147000000000000000e+03,1.255400000000000000e+04,2.990000000000000000e+02,8.563000000000000000e+03,3.991000000000000000e+03
1.708542713567839100e-01,7.145000000000000000e+03,1.258200000000000000e+04,2.730000000000000000e+02,8.621000000000000000e+03,3.961000000000000000e+03
1.758793969849246352e-01,6.892000000000000000e+03,1.279500000000000000e+04,3.130000000000000000e+02,8.856000000000000000e+03,3.939000000000000000e+03
1.809045226130653328e-01,6.670000000000000000e+03,1.300800000000000000e+04,3.220000000000000000e+02,8.864000000000000000e+03,4.144000000000000000e+03
1.859296482412060303e-01,6.561000000000000000e+03,1.312300000000000000e+04,3.160000000000000000e+02,9.065000000000000000e+03,4.058000000000000000e+03
1.909547738693467278e-01,6.259000000000000000e+03,1.343500000000000000e+04,3.060000000000000000e+02,9.206000000000000000e+03,4.229000000000000000e+03
1.959798994974874531e-01,6.003000000000000000e+03,1.369100000000000000e+04,3.060000000000000000e+02,9.413000000000000000e+03,4.278000000000000000e+03
2.010050251256281506e-01,5.889000000000000000e+03,1.380600000000000000e+04,3.050000000000000000e+02,9.388000000000000000e+03,4.418000000000000000e+03
2.060301507537688481e-01,5.774000000000000000e+03,1.386100000000000000e+04,3.650000000000000000e+02,9.391000000000000000e+03,4.470000000000000000e+03
2.110552763819095456e-01,5.362000000000000000e+03,1.432400000000000000e+04,3.140000000000000000e+02,9.818000000000000000e+03,4.506000000000000000e+03
2.160804020100502432e-01,5.376000000000000000e+03,1.426700000000000000e+04,3.570000000000000000e+02,9.549000000000000000e+03,4.718000000000000000e+03
2.211055276381909684e-01,5.143000000000000000e+03,1.446500000000000000e+04,3.920000000000000000e+02,9.680000000000000000e+03,4.785000000000000000e+03
2.261306532663316660e-01,5.031000000000000000e+03,1.461300000000000000e+04,3.560000000000000000e+02,9.818000000000000000e+03,4.795000000000000000e+03
2.311557788944723635e-01,4.813000000000000000e+03,1.483900000000000000e+04,3.480000000000000000e+02,9.885000000000000000e+03,4.954000000000000000e+03
2.361809045226130610e-01,4.819000000000000000e+03,1.481500000000000000e+04,3.660000000000000000e+02,9.803000000000000000e+03,5.012000000000000000e+03
