1.000000000000000021e-03,9.200000000000000000e+01,8.000000000000000000e+00
3.010101010101010142e-03,9.200000000000000000e+01,8.000000000000000000e+00
5.020202020202020263e-03,8.200000000000000000e+01,1.800000000000000000e+01
7.030303030303029950e-03,8.900000000000000000e+01,1.100000000000000000e+01
9.040404040404039637e-03,8.300000000000000000e+01,1.700000000000000000e+01
1.105050505050505019e-02,7.900000000000000000e+01,2.100000000000000000e+01
1.306060606060606075e-02,8.000000000000000000e+01,2.000000000000000000e+01
1.507070707070707130e-02,8.000000000000000000e+01,2.000000000000000000e+01
1.708080808080808186e-02,7.000000000000000000e+01,3.000000000000000000e+01
1.909090909090909241e-02,7.200000000000000000e+01,2.800000000000000000e+01
2.110101010101010297e-02,7.200000000000000000e+01,2.800000000000000000e+01
2.311111111111111352e-02,7.100000000000000000e+01,2.900000000000000000e+01
2.512121212121212060e-02,8.000000000000000000e+01,2.000000000000000000e+01
2.713131313131313116e-02,7.600000000000000000e+01,2.400000000000000000e+01
2.914141414141414171e-02,7.500000000000000000e+01,2.500000000000000000e+01
3.115151515151515227e-02,7.800000000000000000e+01,2.200000000000000000e+01
3.316161616161616282e-02,5.500000000000000000e+01,4.500000000000000000e+01
3.517171717171717338e-02,6.800000000000000000e+01,3.200000000000000000e+01
3.718181818181818393e-02,7.200000000000000000e+01,2.800000000000000000e+01
3.919191919191919449e-02,6.600000000000000000e+01,3.400000000000000000e+01
4.120202020202020504e-02,6.400000000000000000e+01,3.600000000000000000e+01
4.321212121212121560e-02,6.300000000000000000e+01,3.700000000000000000e+01
4.522222222222222615e-02,6.000000000000000000e+01,4.000000000000000000e+01
4.723232323232323671e-02,5.200000000000000000e+01,4.800000000000000000e+01
4.924242424242424032e-02,5.300000000000000000e+01,4.700000000000000000e+01
5.125252525252525088e-02,5.700000000000000000e+01,4.300000000000000000e+01
5.326262626262626143e-02,5.400000000000000000e+01,4.600000000000000000e+01
5.527272727272727199e-02,6.500000000000000000e+01,3.500000000000000000e+01
5.728282828282828254e-02,6.000000000000000000e+01,4.000000000000000000e+01
5.929292929292929309e-02,5.800000000000000000e+01,4.200000000000000000e+01
6.130303030303030365e-02,4.800000000000000000e+01,5.200000000000000000e+01
