1.000000000000000021e-02,1.424075300000000000e+07,1.000000000000000000e+01,5.000000000000000000e+03,8.165980000000000000e+05
1.505050505050505028e-02,6.150321000000000000e+06,7.000000000000000000e+00,5.000000000000000000e+03,5.380480000000000000e+05
2.010101010101010208e-02,3.260374000000000000e+06,8.000000000000000000e+00,5.000000000000000000e+03,3.857830000000000000e+05
2.515151515151515388e-02,2.141535000000000000e+06,1.400000000000000000e+01,5.000000000000000000e+03,3.216190000000000000e+05
3.020202020202020221e-02,1.403125000000000000e+06,1.400000000000000000e+01,5.000000000000000000e+03,2.560190000000000000e+05
3.525252525252525748e-02,1.018860000000000000e+06,1.800000000000000000e+01,5.000000000000000000e+03,2.193720000000000000e+05
4.030303030303030581e-02,7.685090000000000000e+05,2.700000000000000000e+01,5.000000000000000000e+03,1.920350000000000000e+05
4.535353535353536109e-02,5.942800000000000000e+05,1.600000000000000000e+01,5.000000000000000000e+03,1.690600000000000000e+05
5.040404040404040942e-02,4.693720000000000000e+05,1.800000000000000000e+01,5.000000000000000000e+03,1.507570000000000000e+05
5.545454545454545775e-02,3.834590000000000000e+05,2.600000000000000000e+01,5.000000000000000000e+03,1.374380000000000000e+05
6.050505050505051302e-02,3.221420000000000000e+05,3.200000000000000000e+01,5.000000000000000000e+03,1.271000000000000000e+05
6.555555555555556135e-02,2.618900000000000000e+05,3.600000000000000000e+01,5.000000000000000000e+03,1.144050000000000000e+05
7.060606060606060275e-02,2.223740000000000000e+05,2.900000000000000000e+01,5.000000000000000000e+03,1.055030000000000000e+05
7.565656565656565802e-02,1.883370000000000000e+05,3.800000000000000000e+01,5.000000000000000000e+03,9.703200000000000000e+04
8.070707070707071329e-02,1.671850000000000000e+05,3.500000000000000000e+01,5.000000000000000000e+03,9.327900000000000000e+04
8.575757575757575468e-02,1.415160000000000000e+05,2.900000000000000000e+01,5.000000000000000000e+03,8.453300000000000000e+04
9.080808080808080995e-02,1.272350000000000000e+05,5.500000000000000000e+01,5.000000000000000000e+03,8.182300000000000000e+04
9.585858585858586522e-02,1.104230000000000000e+05,4.500000000000000000e+01,5.000000000000000000e+03,7.616100000000000000e+04
1.009090909090909066e-01,9.714100000000000000e+04,4.500000000000000000e+01,5.000000000000000000e+03,7.206700000000000000e+04
1.059595959595959619e-01,8.727100000000000000e+04,4.500000000000000000e+01,5.000000000000000000e+03,6.813500000000000000e+04
1.110101010101010172e-01,7.761500000000000000e+04,4.900000000000000000e+01,5.000000000000000000e+03,6.400400000000000000e+04
1.160606060606060586e-01,7.109000000000000000e+04,4.700000000000000000e+01,5.000000000000000000e+03,6.179000000000000000e+04
1.211111111111111138e-01,6.270200000000000000e+04,5.900000000000000000e+01,5.000000000000000000e+03,5.859200000000000000e+04
1.261616161616161691e-01,5.517400000000000000e+04,4.700000000000000000e+01,5.000000000000000000e+03,5.461900000000000000e+04
1.312121212121212244e-01,5.040800000000000000e+04,6.100000000000000000e+01,5.000000000000000000e+03,5.246500000000000000e+04
1.362626262626262796e-01,4.776900000000000000e+04,5.400000000000000000e+01,5.000000000000000000e+03,5.183100000000000000e+04
1.413131313131313349e-01,4.249000000000000000e+04,6.000000000000000000e+01,5.000000000000000000e+03,4.866800000000000000e+04
1.463636363636363902e-01,3.860700000000000000e+04,6.400000000000000000e+01,5.000000000000000000e+03,4.620800000000000000e+04
1.514141414141414455e-01,3.588800000000000000e+04,6.600000000000000000e+01,5.000000000000000000e+03,4.578000000000000000e+04
1.564646464646464730e-01,3.232000000000000000e+04,6.300000000000000000e+01,5.000000000000000000e+03,4.237800000000000000e+04
1.615151515151515282e-01,2.979000000000000000e+04,7.600000000000000000e+01,5.000000000000000000e+03,4.119900000000000000e+04
1.665656565656565835e-01,2.756500000000000000e+04,6.900000000000000000e+01,5.000000000000000000e+03,3.970100000000000000e+04
1.716161616161616388e-01,2.546800000000000000e+04,6.800000000000000000e+01,5.000000000000000000e+03,3.841400000000000000e+04
1.766666666666666941e-01,2.327800000000000000e+04,8.700000000000000000e+01,5.000000000000000000e+03,3.657600000000000000e+04
1.817171717171717493e-01,2.163400000000000000e+04,8.600000000000000000e+01,5.000000000000000000e+03,3.488100000000000000e+04
1.867676767676768046e-01,2.037600000000000000e+04,9.200000000000000000e+01,5.000000000000000000e+03,3.535600000000000000e+04
1.918181818181818321e-01,1.833500000000000000e+04,9.300000000000000000e+01,5.000000000000000000e+03,3.292600000000000000e+04
1.968686868686868874e-01,1.750800000000000000e+04,8.600000000000000000e+01,5.000000000000000000e+03,3.253600000000000000e+04
2.019191919191919427e-01,1.612900000000000000e+04,1.070000000000000000e+02,5.000000000000000000e+03,3.107400000000000000e+04
2.069696969696969979e-01,1.466200000000000000e+04,1.000000000000000000e+02,5.000000000000000000e+03,2.953700000000000000e+04
2.120202020202020532e-01,1.403400000000000000e+04,8.800000000000000000e+01,5.000000000000000000e+03,2.984600000000000000e+04
2.170707070707071085e-01,1.317200000000000000e+04,1.010000000000000000e+02,5.000000000000000000e+03,2.869700000000000000e+04
2.221212121212121360e-01,1.206400000000000000e+04,1.040000000000000000e+02,5.000000000000000000e+03,2.723600000000000000e+04
2.271717171717171913e-01,1.165700000000000000e+04,1.030000000000000000e+02,5.000000000000000000e+03,2.733900000000000000e+04
2.322222222222222465e-01,1.087300000000000000e+04,1.200000000000000000e+02,5.000000000000000000e+03,2.671000000000000000e+04
2.372727272727273018e-01,1.012200000000000000e+04,9.200000000000000000e+01,5.000000000000000000e+03,2.500500000000000000e+04
2.423232323232323571e-01,9.233000000000000000e+03,1.240000000000000000e+02,5.000000000000000000e+03,2.456000000000000000e+04
2.473737373737374123e-01,9.219000000000000000e+03,1.220000000000000000e+02,5.000000000000000000e+03,2.428200000000000000e+04
2.524242424242424399e-01,8.557000000000000000e+03,1.200000000000000000e+02,5.000000000000000000e+03,2.364700000000000000e+04
2.574747474747474674e-01,8.336000000000000000e+03,1.290000000000000000e+02,5.000000000000000000e+03,2.390700000000000000e+04
2.625252525252525504e-01,7.613000000000000000e+03,1.170000000000000000e+02,5.000000000000000000e+03,2.242600000000000000e+04
2.675757575757576334e-01,7.110000000000000000e+03,1.380000000000000000e+02,5.000000000000000000e+03,2.192400000000000000e+04
2.726262626262626609e-01,6.893000000000000000e+03,1.350000000000000000e+02,5.000000000000000000e+03,2.179300000000000000e+04
2.776767676767676885e-01,5.930000000000000000e+03,1.230000000000000000e+02,5.000000000000000000e+03,2.032600000000000000e+04
2.827272727272727715e-01,5.839000000000000000e+03,1.330000000000000000e+02,5.000000000000000000e+03,1.998600000000000000e+04
2.877777777777777990e-01,5.686000000000000000e+03,1.100000000000000000e+02,5.000000000000000000e+03,2.032200000000000000e+04
2.928282828282828820e-01,5.416000000000000000e+03,1.320000000000000000e+02,5.000000000000000000e+03,1.927100000000000000e+04
2.978787878787879095e-01,5.272000000000000000e+03,1.380000000000000000e+02,5.000000000000000000e+03,1.881800000000000000e+04
3.029292929292929371e-01,4.585000000000000000e+03,1.190000000000000000e+02,5.000000000000000000e+03,1.804700000000000000e+04
3.079797979797980201e-01,4.475000000000000000e+03,1.320000000000000000e+02,5.000000000000000000e+03,1.804300000000000000e+04
3.130303030303030476e-01,4.312000000000000000e+03,1.580000000000000000e+02,5.000000000000000000e+03,1.759900000000000000e+04
3.180808080808081306e-01,3.864000000000000000e+03,1.320000000000000000e+02,5.000000000000000000e+03,1.657600000000000000e+04
3.231313131313131581e-01,4.032000000000000000e+03,1.370000000000000000e+02,5.000000000000000000e+03,1.711400000000000000e+04
3.281818181818182412e-01,3.847000000000000000e+03,1.310000000000000000e+02,5.000000000000000000e+03,1.687700000000000000e+04
3.332323232323232687e-01,3.600000000000000000e+03,1.620000000000000000e+02,5.000000000000000000e+03,1.664900000000000000e+04
3.382828282828282962e-01,3.327000000000000000e+03,1.680000000000000000e+02,5.000000000000000000e+03,1.607800000000000000e+04
3.433333333333333792e-01,3.282000000000000000e+03,1.570000000000000000e+02,5.000000000000000000e+03,1.590500000000000000e+04
3.483838383838384067e-01,3.050000000000000000e+03,1.830000000000000000e+02,5.000000000000000000e+03,1.512500000000000000e+04
3.534343434343434898e-01,2.919000000000000000e+03,1.410000000000000000e+02,5.000000000000000000e+03,1.504400000000000000e+04
3.584848484848485173e-01,2.835000000000000000e+03,1.680000000000000000e+02,5.000000000000000000e+03,1.451800000000000000e+04
3.635353535353536003e-01,2.744000000000000000e+03,1.650000000000000000e+02,5.000000000000000000e+03,1.431800000000000000e+04
3.685858585858586278e-01,2.593000000000000000e+03,1.650000000000000000e+02,5.000000000000000000e+03,1.421900000000000000e+04
3.736363636363636553e-01,2.319000000000000000e+03,1.810000000000000000e+02,5.000000000000000000e+03,1.353200000000000000e+04
3.786868686868687384e-01,2.295000000000000000e+03,1.720000000000000000e+02,5.000000000000000000e+03,1.329300000000000000e+04
3.837373737373737659e-01,2.276000000000000000e+03,1.860000000000000000e+02,5.000000000000000000e+03,1.343700000000000000e+04
3.887878787878788489e-01,2.189000000000000000e+03,1.880000000000000000e+02,5.000000000000000000e+03,1.328600000000000000e+04
3.938383838383838764e-01,2.065000000000000000e+03,1.900000000000000000e+02,5.000000000000000000e+03,1.299700000000000000e+04
3.988888888888889039e-01,1.974000000000000000e+03,1.750000000000000000e+02,5.000000000000000000e+03,1.279500000000000000e+04
4.039393939393939870e-01,1.858000000000000000e+03,1.790000000000000000e+02,5.000000000000000000e+03,1.232200000000000000e+04
4.089898989898990145e-01,1.770000000000000000e+03,2.020000000000000000e+02,5.000000000000000000e+03,1.208900000000000000e+04
4.140404040404040975e-01,1.674000000000000000e+03,1.950000000000000000e+02,5.000000000000000000e+03,1.134500000000000000e+04
4.190909090909091250e-01,1.753000000000000000e+03,2.110000000000000000e+02,5.000000000000000000e+03,1.173000000000000000e+04
4.241414141414142080e-01,1.750000000000000000e+03,2.150000000000000000e+02,5.000000000000000000e+03,1.171300000000000000e+04
4.291919191919192356e-01,1.541000000000000000e+03,1.840000000000000000e+02,5.000000000000000000e+03,1.125100000000000000e+04
4.342424242424242631e-01,1.503000000000000000e+03,1.960000000000000000e+02,5.000000000000000000e+03,1.137500000000000000e+04
4.392929292929293461e-01,1.477000000000000000e+03,2.080000000000000000e+02,5.000000000000000000e+03,1.097200000000000000e+04
4.443434343434343736e-01,1.456000000000000000e+03,2.130000000000000000e+02,5.000000000000000000e+03,1.072400000000000000e+04
4.493939393939394567e-01,1.336000000000000000e+03,2.130000000000000000e+02,5.000000000000000000e+03,1.054200000000000000e+04
4.544444444444444842e-01,1.288000000000000000e+03,2.120000000000000000e+02,5.000000000000000000e+03,1.061900000000000000e+04
4.594949494949495672e-01,1.250000000000000000e+03,2.090000000000000000e+02,5.000000000000000000e+03,1.012200000000000000e+04
4.645454545454545947e-01,1.268000000000000000e+03,2.180000000000000000e+02,5.000000000000000000e+03,1.004700000000000000e+04
4.695959595959596222e-01,1.212000000000000000e+03,2.150000000000000000e+02,5.000000000000000000e+03,1.012800000000000000e+04
4.746464646464647053e-01,1.171000000000000000e+03,2.260000000000000000e+02,5.000000000000000000e+03,9.794000000000000000e+03
4.796969696969697328e-01,1.107000000000000000e+03,2.200000000000000000e+02,5.000000000000000000e+03,1.002800000000000000e+04
4.847474747474748158e-01,1.113000000000000000e+03,2.240000000000000000e+02,5.000000000000000000e+03,9.608000000000000000e+03
4.897979797979798433e-01,1.064000000000000000e+03,2.430000000000000000e+02,5.000000000000000000e+03,9.826000000000000000e+03
4.948484848484848708e-01,9.510000000000000000e+02,2.280000000000000000e+02,5.000000000000000000e+03,9.198000000000000000e+03
4.998989898989899539e-01,9.940000000000000000e+02,2.240000000000000000e+02,5.000000000000000000e+03,9.118000000000000000e+03
5.049494949494949259e-01,1.001000000000000000e+03,2.340000000000000000e+02,5.000000000000000000e+03,9.141000000000000000e+03
5.100000000000000089e-01,9.320000000000000000e+02,2.310000000000000000e+02,5.000000000000000000e+03,8.760000000000000000e+03
