1.750000000000000167e-02,3.420000000000000000e+02,1.000000000000000000e+02
1.800000000000000211e-02,2.700000000000000000e+02,1.000000000000000000e+02
1.850000000000000255e-02,2.990000000000000000e+02,1.000000000000000000e+02
1.899999999999999953e-02,2.570000000000000000e+02,1.000000000000000000e+02
1.949999999999999997e-02,3.070000000000000000e+02,1.000000000000000000e+02
2.000000000000000042e-02,2.670000000000000000e+02,1.000000000000000000e+02
2.050000000000000086e-02,2.900000000000000000e+02,1.000000000000000000e+02
2.100000000000000130e-02,2.490000000000000000e+02,1.000000000000000000e+02
2.150000000000000175e-02,2.210000000000000000e+02,1.000000000000000000e+02
2.200000000000000219e-02,2.120000000000000000e+02,1.000000000000000000e+02
2.249999999999999917e-02,2.370000000000000000e+02,1.000000000000000000e+02
2.299999999999999961e-02,2.400000000000000000e+02,1.000000000000000000e+02
2.350000000000000006e-02,2.590000000000000000e+02,1.000000000000000000e+02
2.400000000000000050e-02,2.300000000000000000e+02,1.000000000000000000e+02
2.450000000000000094e-02,1.810000000000000000e+02,1.000000000000000000e+02
2.500000000000000139e-02,2.260000000000000000e+02,1.000000000000000000e+02
2.550000000000000183e-02,2.390000000000000000e+02,1.000000000000000000e+02
2.600000000000000228e-02,2.310000000000000000e+02,1.000000000000000000e+02
2.650000000000000272e-02,2.040000000000000000e+02,1.000000000000000000e+02
2.699999999999999969e-02,2.290000000000000000e+02,1.000000000000000000e+02
2.750000000000000014e-02,2.120000000000000000e+02,1.000000000000000000e+02
2.800000000000000058e-02,1.980000000000000000e+02,1.000000000000000000e+02
2.850000000000000103e-02,2.060000000000000000e+02,1.000000000000000000e+02
2.900000000000000147e-02,2.410000000000000000e+02,1.000000000000000000e+02
2.950000000000000192e-02,2.040000000000000000e+02,1.000000000000000000e+02
3.000000000000000236e-02,2.250000000000000000e+02,1.000000000000000000e+02
3.049999999999999933e-02,2.010000000000000000e+02,1.000000000000000000e+02
3.099999999999999978e-02,2.110000000000000000e+02,1.000000000000000000e+02
3.150000000000000022e-02,1.960000000000000000e+02,1.000000000000000000e+02
3.200000000000000067e-02,2.400000000000000000e+02,1.000000000000000000e+02
3.250000000000000111e-02,1.680000000000000000e+02,1.000000000000000000e+02
3.300000000000000155e-02,1.710000000000000000e+02,1.000000000000000000e+02
3.350000000000000200e-02,2.500000000000000000e+02,1.000000000000000000e+02
3.400000000000000244e-02,1.670000000000000000e+02,1.000000000000000000e+02
3.450000000000000289e-02,1.930000000000000000e+02,1.000000000000000000e+02
3.500000000000000333e-02,2.020000000000000000e+02,1.000000000000000000e+02
3.550000000000000377e-02,1.900000000000000000e+02,1.000000000000000000e+02
3.600000000000000422e-02,2.030000000000000000e+02,1.000000000000000000e+02
3.650000000000000466e-02,1.810000000000000000e+02,1.000000000000000000e+02
3.699999999999999817e-02,1.940000000000000000e+02,1.000000000000000000e+02
3.749999999999999861e-02,1.640000000000000000e+02,1.000000000000000000e+02
3.799999999999999906e-02,1.710000000000000000e+02,1.000000000000000000e+02
3.849999999999999950e-02,1.610000000000000000e+02,1.000000000000000000e+02
3.899999999999999994e-02,1.930000000000000000e+02,1.000000000000000000e+02
3.950000000000000039e-02,1.610000000000000000e+02,1.000000000000000000e+02
4.000000000000000083e-02,1.340000000000000000e+02,1.000000000000000000e+02
4.050000000000000128e-02,1.460000000000000000e+02,1.000000000000000000e+02
4.100000000000000172e-02,1.820000000000000000e+02,1.000000000000000000e+02
4.150000000000000216e-02,1.610000000000000000e+02,1.000000000000000000e+02
4.200000000000000261e-02,1.350000000000000000e+02,1.000000000000000000e+02
4.250000000000000305e-02,1.770000000000000000e+02,1.000000000000000000e+02
4.300000000000000350e-02,1.550000000000000000e+02,1.000000000000000000e+02
4.350000000000000394e-02,1.250000000000000000e+02,1.000000000000000000e+02
4.400000000000000439e-02,1.420000000000000000e+02,1.000000000000000000e+02
4.449999999999999789e-02,1.170000000000000000e+02,1.000000000000000000e+02
4.499999999999999833e-02,1.290000000000000000e+02,1.000000000000000000e+02
4.549999999999999878e-02,1.390000000000000000e+02,1.000000000000000000e+02
4.599999999999999922e-02,1.860000000000000000e+02,1.000000000000000000e+02
4.649999999999999967e-02,1.720000000000000000e+02,1.000000000000000000e+02
4.700000000000000011e-02,1.330000000000000000e+02,1.000000000000000000e+02
4.750000000000000056e-02,1.830000000000000000e+02,1.000000000000000000e+02
4.800000000000000100e-02,1.370000000000000000e+02,1.000000000000000000e+02
4.850000000000000144e-02,1.300000000000000000e+02,1.000000000000000000e+02
4.900000000000000189e-02,1.500000000000000000e+02,1.000000000000000000e+02
4.950000000000000233e-02,1.370000000000000000e+02,1.000000000000000000e+02
5.000000000000000278e-02,1.240000000000000000e+02,1.000000000000000000e+02
