1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.318000000000000000e+03
2.000000000000000389e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,7.050000000000000000e+02
3.000000000000000583e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,4.560000000000000000e+02
4.000000000000000777e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,3.530000000000000000e+02
5.000000000000000971e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.390000000000000000e+02
6.000000000000001166e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.200000000000000000e+02
7.000000000000000666e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.720000000000000000e+02
8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.410000000000000000e+02
9.000000000000001055e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.470000000000000000e+02
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.570000000000000000e+02
