1.000000000000000021e-02,4.341240000000000000e+05,1.000000000000000000e+00,1.000000000000000000e+03,3.987200000000000000e+04
1.202020202020202128e-02,2.962470000000000000e+05,2.000000000000000000e+00,1.000000000000000000e+03,3.304300000000000000e+04
1.404040404040404061e-02,2.237830000000000000e+05,5.000000000000000000e+00,1.000000000000000000e+03,2.923500000000000000e+04
1.606060606060605994e-02,1.615330000000000000e+05,4.000000000000000000e+00,1.000000000000000000e+03,2.409900000000000000e+04
1.808080808080807927e-02,1.233880000000000000e+05,3.000000000000000000e+00,1.000000000000000000e+03,2.105900000000000000e+04
2.010101010101009861e-02,1.086740000000000000e+05,3.000000000000000000e+00,1.000000000000000000e+03,2.049800000000000000e+04
2.212121212121212141e-02,8.088500000000000000e+04,6.000000000000000000e+00,1.000000000000000000e+03,1.694300000000000000e+04
2.414141414141414421e-02,6.736900000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+03,1.541300000000000000e+04
2.616161616161616355e-02,6.161200000000000000e+04,6.000000000000000000e+00,1.000000000000000000e+03,1.522300000000000000e+04
2.818181818181818288e-02,5.116000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+03,1.401100000000000000e+04
3.020202020202020221e-02,4.120900000000000000e+04,6.000000000000000000e+00,1.000000000000000000e+03,1.205900000000000000e+04
3.222222222222222154e-02,3.746000000000000000e+04,5.000000000000000000e+00,1.000000000000000000e+03,1.161200000000000000e+04
3.424242424242424088e-02,3.160000000000000000e+04,5.000000000000000000e+00,1.000000000000000000e+03,1.066400000000000000e+04
3.626262626262626021e-02,2.746100000000000000e+04,6.000000000000000000e+00,1.000000000000000000e+03,1.004800000000000000e+04
3.828282828282828648e-02,2.559200000000000000e+04,1.200000000000000000e+01,1.000000000000000000e+03,9.602000000000000000e+03
4.030303030303030581e-02,2.393900000000000000e+04,9.000000000000000000e+00,1.000000000000000000e+03,9.504000000000000000e+03
4.232323232323232515e-02,2.188100000000000000e+04,3.000000000000000000e+00,1.000000000000000000e+03,9.093000000000000000e+03
4.434343434343434448e-02,1.949300000000000000e+04,8.000000000000000000e+00,1.000000000000000000e+03,8.478000000000000000e+03
4.636363636363636381e-02,1.789300000000000000e+04,1.200000000000000000e+01,1.000000000000000000e+03,8.333000000000000000e+03
4.838383838383838315e-02,1.594000000000000000e+04,8.000000000000000000e+00,1.000000000000000000e+03,8.004000000000000000e+03
5.040404040404040248e-02,1.441400000000000000e+04,9.000000000000000000e+00,1.000000000000000000e+03,7.389000000000000000e+03
5.242424242424242875e-02,1.283300000000000000e+04,1.300000000000000000e+01,1.000000000000000000e+03,6.735000000000000000e+03
5.444444444444444808e-02,1.237900000000000000e+04,1.300000000000000000e+01,1.000000000000000000e+03,6.967000000000000000e+03
5.646464646464646742e-02,1.056800000000000000e+04,1.000000000000000000e+01,1.000000000000000000e+03,6.250000000000000000e+03
5.848484848484848675e-02,9.836000000000000000e+03,1.100000000000000000e+01,1.000000000000000000e+03,5.968000000000000000e+03
6.050505050505050608e-02,9.654000000000000000e+03,1.000000000000000000e+01,1.000000000000000000e+03,6.025000000000000000e+03
6.252525252525252542e-02,8.544000000000000000e+03,1.300000000000000000e+01,1.000000000000000000e+03,5.719000000000000000e+03
6.454545454545454475e-02,7.957000000000000000e+03,1.600000000000000000e+01,1.000000000000000000e+03,5.554000000000000000e+03
6.656565656565656408e-02,7.704000000000000000e+03,1.400000000000000000e+01,1.000000000000000000e+03,5.301000000000000000e+03
6.858585858585858341e-02,7.412000000000000000e+03,2.000000000000000000e+01,1.000000000000000000e+03,5.399000000000000000e+03
7.060606060606060275e-02,6.290000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+03,4.701000000000000000e+03
7.262626262626262208e-02,6.188000000000000000e+03,1.600000000000000000e+01,1.000000000000000000e+03,4.834000000000000000e+03
7.464646464646464141e-02,5.881000000000000000e+03,1.200000000000000000e+01,1.000000000000000000e+03,4.728000000000000000e+03
7.666666666666666075e-02,5.295000000000000000e+03,1.000000000000000000e+01,1.000000000000000000e+03,4.483000000000000000e+03
7.868686868686868008e-02,5.236000000000000000e+03,1.500000000000000000e+01,1.000000000000000000e+03,4.676000000000000000e+03
8.070707070707069941e-02,4.928000000000000000e+03,1.000000000000000000e+01,1.000000000000000000e+03,4.567000000000000000e+03
8.272727272727271874e-02,4.421000000000000000e+03,1.900000000000000000e+01,1.000000000000000000e+03,4.258000000000000000e+03
8.474747474747473808e-02,3.999000000000000000e+03,1.400000000000000000e+01,1.000000000000000000e+03,3.789000000000000000e+03
8.676767676767675741e-02,4.033000000000000000e+03,1.200000000000000000e+01,1.000000000000000000e+03,3.848000000000000000e+03
8.878787878787877674e-02,3.904000000000000000e+03,1.200000000000000000e+01,1.000000000000000000e+03,3.741000000000000000e+03
9.080808080808079608e-02,3.561000000000000000e+03,2.400000000000000000e+01,1.000000000000000000e+03,3.727000000000000000e+03
9.282828282828282929e-02,3.542000000000000000e+03,1.800000000000000000e+01,1.000000000000000000e+03,3.814000000000000000e+03
9.484848484848484862e-02,3.285000000000000000e+03,2.000000000000000000e+01,1.000000000000000000e+03,3.688000000000000000e+03
9.686868686868686795e-02,3.082000000000000000e+03,1.200000000000000000e+01,1.000000000000000000e+03,3.268000000000000000e+03
9.888888888888888729e-02,3.104000000000000000e+03,1.500000000000000000e+01,1.000000000000000000e+03,3.561000000000000000e+03
1.009090909090909066e-01,2.883000000000000000e+03,1.900000000000000000e+01,1.000000000000000000e+03,3.323000000000000000e+03
